0.05;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67
68;3.981896256;3.131671971;2.739502302;2.506621016;2.349573013;2.235210435;2.147532041;2.077782627;2.020732026;1.973045486;1.932486965;1.897495763;1.866946303;1.840004411;1.816037488;1.794556249;1.775175749;1.757588573;1.741545975;1.726844307;1.713315096;1.700817646;1.689233454;1.678461936;1.66841711;1.659025001;1.650221582;1.641951132;1.63416491;1.626820078;1.619878825;1.613307632;1.607076678;1.60115933;1.595531727;1.590172418;1.585062067;1.580183189;1.575519933;1.571057893;1.566783945;1.562686104;1.558753402;1.554975781;1.551344;1.547849551;1.544484588;1.541241861;1.538114664;1.535096779;1.532182436;1.52936627;1.526643286;1.524008831;1.521458559;1.51898841;1.516594584;1.514273523;1.512021889;1.509836549;1.507714559;1.505653148;1.503649709;1.501701782;1.499807048;1.497963318;1.49616852
69;3.979807209;3.129643983;2.737492308;2.504609137;2.347549908;2.233171447;2.145474812;2.075706026;2.018635608;1.970929206;1.930351019;1.895340489;1.864772125;1.8378118;1.813826939;1.792328268;1.772930839;1.755327232;1.739268689;1.72455155;1.711007325;1.698495302;1.686896964;1.676111709;1.666053541;1.656648467;1.647832447;1.639549743;1.631751603;1.624395176;1.617442635;1.610860453;1.604618793;1.598691015;1.593053245;1.587684023;1.582564004;1.577675692;1.573003229;1.568532202;1.564249476;1.560143061;1.55620198;1.552416171;1.548776383;1.545274105;1.541901483;1.538651262;1.535516731;1.532491667;1.529570294;1.526747242;1.524017514;1.52137645;1.518819701;1.516343202;1.513943152;1.511615986;1.509358364;1.50716715;1.505039395;1.502972327;1.500963335;1.499009956;1.497109868;1.495260879;1.493460917
70;3.977779393;3.127675601;2.735541451;2.502656463;2.345586327;2.23119242;2.143478041;2.073690401;2.01660069;1.968874948;1.928277605;1.893248245;1.862661458;1.835683166;1.811680816;1.790165144;1.770751203;1.753131567;1.737057465;1.722325225;1.708766343;1.696240092;1.684627939;1.673829266;1.663758063;1.654340321;1.645511985;1.637217306;1.629407515;1.622039749;1.615076171;1.608483239;1.602231108;1.596293125;1.590645406;1.585266484;1.580137001;1.575239455;1.570557978;1.56607815;1.561786828;1.557672015;1.553722728;1.549928896;1.546281264;1.542771313;1.539391185;1.53613362;1.5329919;1.529959797;1.527031531;1.524201729;1.521465386;1.518817841;1.516254738;1.513772012;1.511365854;1.509032698;1.506769201;1.504572222;1.50243881;1.500366189;1.498351745;1.496393014;1.49448767;1.492633518;1.490828484
71;3.975810154;3.125764237;2.73364716;2.500760421;2.343679681;2.229270748;2.141539099;2.071733105;2.014624606;1.966880024;1.926264017;1.891216305;1.860611559;1.833615747;1.80959634;1.788064085;1.768634033;1.750998752;1.734909463;1.72016248;1.706589286;1.694049139;1.682423491;1.671611709;1.661527767;1.652097644;1.64325727;1.634950881;1.627129698;1.619750843;1.612776468;1.60617302;1.599910643;1.593962673;1.588305218;1.582916799;1.577778051;1.572871463;1.56818116;1.563692712;1.559392971;1.55526993;1.551312602;1.547510909;1.54385559;1.54033812;1.536950634;1.533685869;1.5305371;1.527498096;1.524563071;1.521726647;1.518983817;1.516329913;1.513760578;1.51127174;1.50885959;1.506520556;1.504251292;1.502048655;1.49990969;1.497831618;1.495811822;1.493847835;1.49193733;1.490078108;1.488268093
72;3.973896992;3.123907449;2.73180701;2.498918583;2.341827531;2.227403975;2.139655512;2.069831642;2.012704841;1.964941901;1.924307702;1.889242097;1.858619838;1.831606938;1.807570891;1.786022453;1.766576677;1.748926125;1.732822007;1.718060626;1.704473453;1.69191973;1.680280894;1.669456301;1.659359908;1.649917681;1.641065536;1.632747696;1.624915369;1.617525667;1.610540728;1.60392699;1.597654585;1.59169684;1.586029853;1.580632136;1.575484316;1.570568873;1.565869924;1.561373032;1.557065042;1.55293394;1.548968732;1.545159334;1.54149648;1.537971638;1.534576939;1.531305114;1.528149433;1.52510366;1.522162005;1.519319086;1.516569891;1.513909748;1.511334298;1.508839463;1.506421431;1.504076628;1.501801704;1.499593511;1.497449094;1.49536567;1.493340619;1.491371471;1.489455896;1.487591695;1.485776786
73;3.972037544;3.122102932;2.730018714;2.497128656;2.340027572;2.22558978;2.137824943;2.067983657;2.010839019;1.963058184;1.922406248;1.887323195;1.856683852;1.829654279;1.805601994;1.78403776;1.764576633;1.746911168;1.730792567;1.716017122;1.70241629;1.689849301;1.678197577;1.66736046;1.657251893;1.647797829;1.638934171;1.630605131;1.622761901;1.615361585;1.608366308;1.601742498;1.595460277;1.589492961;1.583816641;1.578409819;1.573253112;1.568328995;1.563621576;1.55911641;1.554800336;1.550661334;1.546688402;1.542871452;1.53920121;1.53566914;1.532267367;1.528988617;1.525826157;1.522773744;1.519825585;1.516976293;1.514220853;1.511554588;1.508973136;1.506472415;1.504048609;1.501698143;1.499417661;1.497204014;1.495054243;1.492965562;1.49093535;1.488961133;1.487040579;1.485171485;1.483351769
74;3.97022958;3.120348511;2.72828011;2.495388478;2.338277631;2.223825975;2.136045183;2.066186925;2.0090249;1.961226616;1.92055738;1.885457305;1.854801293;1.827755448;1.80368731;1.782107655;1.762631535;1.744951504;1.728818755;1.714029568;1.700415387;1.68783543;1.676171106;1.665321742;1.655201271;1.645735629;1.636860709;1.628520709;1.620666811;1.613256106;1.60625071;1.599617039;1.593325206;1.587348518;1.581663056;1.576247315;1.571081904;1.566149287;1.561433568;1.556920293;1.552596296;1.548449549;1.544469045;1.540644689;1.536967203;1.533428044;1.530019334;1.526733792;1.52356468;1.520505753;1.517551212;1.514695666;1.511934096;1.509261823;1.506674479;1.50416798;1.501738506;1.499382478;1.497096538;1.494877535;1.492722506;1.490628662;1.48859338;1.486614183;1.484688736;1.482814836;1.480990396
75;3.968470992;3.118642128;2.726589156;2.493696004;2.33657565;2.222110487;2.134314147;2.064439343;2.007260363;1.959445059;1.918758946;1.883642259;1.852969978;1.825908246;1.80182463;1.780229912;1.760739149;1.743044886;1.72689831;1.712095691;1.698468462;1.685875826;1.674199181;1.66333784;1.653205722;1.643728753;1.634842813;1.626492087;1.618627746;1.611206872;1.604191568;1.597548241;1.591246994;1.585261127;1.57956671;1.57414223;1.568968288;1.564027343;1.559303488;1.554782266;1.550450501;1.54629616;1.542308231;1.538476613;1.534792021;1.531245909;1.527830393;1.524538187;1.521362549;1.518297229;1.515336424;1.51247474;1.509707154;1.507028982;1.504435853;1.50192368;1.49948864;1.497127151;1.494835851;1.492611587;1.490451392;1.488352477;1.486312213;1.484328122;1.482397869;1.480519244;1.478690162
76;3.966759784;3.116981837;2.72494392;2.492049297;2.334919686;2.22044136;2.132629861;2.062738921;2.005543402;1.957711492;1.917008908;1.881876007;1.85118784;1.824110596;1.800011861;1.778402429;1.758897356;1.741189185;1.725029095;1.710213345;1.696573356;1.68396832;1.672279623;1.661406565;1.651263052;1.641774999;1.632878272;1.624517046;1.616642483;1.60921165;1.602186643;1.595533859;1.589223391;1.583228531;1.577525339;1.572092295;1.566909993;1.561960884;1.557229054;1.552700039;1.548360657;1.54419887;1.540203658;1.536364916;1.532673354;1.52912042;1.525698225;1.52239948;1.519217437;1.516145843;1.513178891;1.510311181;1.507537687;1.504853723;1.502254914;1.499737169;1.497296663;1.494929809;1.492633244;1.490403812;1.488238542;1.486134643;1.484089484;1.482100585;1.480165606;1.478282339;1.476448694
77;3.965094067;3.115365797;2.723342573;2.490446528;2.333307897;2.218816738;2.130990456;2.061083776;2.003872119;1.956024002;1.915305338;1.880156605;1.849452926;1.822360529;1.798247023;1.776623212;1.757104153;1.739382387;1.723209082;1.708380491;1.694728023;1.682110858;1.67041037;1.659525846;1.649371181;1.639872278;1.630964991;1.622593486;1.614708911;1.607268325;1.600233814;1.593571764;1.587252262;1.581248589;1.575536797;1.57009536;1.564904863;1.559947749;1.555208099;1.550671442;1.54632459;1.542155499;1.538153144;1.534307413;1.530609012;1.527049384;1.523620635;1.520315471;1.517127142;1.514049388;1.5110764;1.508202773;1.505423479;1.502733827;1.500129439;1.497606222;1.495160345;1.492788221;1.490486484;1.488251973;1.486081716;1.483972919;1.48192295;1.479929324;1.477989702;1.47610187;1.474263739
78;3.963472051;3.11379226;2.721783382;2.488885961;2.33173854;2.217234866;2.129394163;2.059472123;2.002244714;1.954380775;1.913646411;1.878482215;1.847763381;1.820656178;1.796528237;1.774890371;1.75535764;1.73762258;1.721436353;1.706595202;1.692930525;1.680301492;1.668589464;1.657693719;1.647528137;1.638018611;1.629100985;1.620719411;1.612825031;1.605374891;1.598331068;1.59165994;1.585331584;1.579319272;1.573599052;1.568149385;1.562950852;1.55798589;1.553238571;1.548694419;1.544340239;1.540163982;1.536154618;1.532302029;1.528596916;1.525030718;1.521595536;1.518284072;1.515089571;1.512005769;1.509026854;1.506147417;1.503362426;1.500667187;1.498057319;1.495528725;1.493077573;1.490700271;1.488393451;1.486153948;1.483978791;1.48186518;1.479810482;1.477812211;1.475868022;1.473975703;1.472133161
79;3.961892039;3.112259573;2.720264704;2.487365951;2.33020996;2.215694079;2.127839303;2.05790227;2.000659483;1.952780092;1.912030392;1.87685109;1.846117447;1.818995774;1.794853722;1.773202115;1.753656015;1.735907952;1.719709085;1.704855645;1.691179022;1.678538374;1.666815052;1.655908319;1.645732049;1.636212121;1.627284367;1.618892932;1.610988945;1.603529443;1.596476496;1.58979647;1.583459435;1.577438656;1.57171017;1.566252435;1.561046022;1.556073361;1.55131852;1.546767015;1.542405646;1.538222358;1.534206115;1.530346795;1.526635095;1.523062448;1.51962095;1.5163033;1.513102738;1.510012998;1.507028261;1.504143118;1.501352531;1.498651804;1.496036551;1.493502675;1.491046338;1.488663948;1.486352131;1.484107724;1.481927749;1.479809406;1.477750059;1.47574722;1.473798542;1.471901811;1.47005493
80;3.960352421;3.110766166;2.718784982;2.485884938;2.328720589;2.214192795;2.126324283;2.056372612;1.999114806;1.951220322;1.910455638;1.875261573;1.844513457;1.817377638;1.793221789;1.771556744;1.751997566;1.734236784;1.718025549;1.703160084;1.689471768;1.67681975;1.665085369;1.654167879;1.643981141;1.634451023;1.625513349;1.617112252;1.609198851;1.601730175;1.594668284;1.587979536;1.581633993;1.575604911;1.56986832;1.564402671;1.559188529;1.554208316;1.549446095;1.544887374;1.540518951;1.536328762;1.532305769;1.528439842;1.524721675;1.521142695;1.517694996;1.514371271;1.511164757;1.508069184;1.505078729;1.502187979;1.499391895;1.496685775;1.494065232;1.491526164;1.489064733;1.486677341;1.484360614;1.482111384;1.479926673;1.477803678;1.475739759;1.473732428;1.471779336;1.469878265;1.468027117
81;3.958851666;3.109310547;2.717342734;2.48444144;2.327268937;2.212729517;2.124847591;2.054881624;1.997609147;1.949699916;1.908920588;1.873712094;1.842949827;1.815800175;1.791630833;1.769952643;1.750380671;1.732607443;1.716384102;1.701506866;1.687807104;1.675143954;1.663398743;1.652470717;1.642273725;1.632733625;1.62378623;1.615375664;1.607453037;1.599975369;1.592904709;1.58620741;1.579853523;1.573816298;1.568071758;1.562598347;1.557376621;1.552388999;1.547619535;1.543053735;1.538678387;1.534481425;1.530451804;1.526579391;1.522854873;1.519269675;1.515815886;1.512486195;1.509273834;1.506172531;1.503176458;1.500280201;1.497478714;1.494767295;1.492141552;1.489597382;1.487130942;1.484738634;1.482417079;1.480163109;1.477973741;1.475846171;1.473777757;1.471766008;1.469808573;1.467903233;1.466047889
82;3.957388322;3.107891302;2.715936556;2.48303405;2.325853591;2.211302818;2.123407793;2.053427858;1.996141045;1.948217401;1.907423759;1.872201156;1.841425051;1.81426187;1.790079328;1.768388277;1.748803785;1.731018374;1.714783185;1.699894425;1.686183454;1.673509401;1.661753583;1.650815235;1.640608196;1.631058314;1.622101393;1.613681546;1.605749875;1.59826339;1.591184132;1.584478447;1.578116377;1.572071165;1.566318827;1.560837799;1.555608633;1.550613739;1.545837168;1.541264417;1.536882272;1.532678661;1.528642532;1.524763749;1.521032996;1.517441691;1.51398192;1.510646368;1.507428263;1.50432133;1.501319737;1.498418067;1.495611271;1.492894643;1.49026379;1.487714604;1.485243241;1.482846098;1.480519797;1.478261164;1.476067217;1.473935147;1.471862312;1.469846217;1.467884511;1.465974972;1.464115498
83;3.955961007;3.106507082;2.714565112;2.481661429;2.324473204;2.209911343;2.122003521;2.052009938;1.994709113;1.946771378;1.905963741;1.87072734;1.839937699;1.812761282;1.788565824;1.766862186;1.747265439;1.729468103;1.713221312;1.698321266;1.684599317;1.671914584;1.660148375;1.649199913;1.638983028;1.629423559;1.6204573;1.612028354;1.604087815;1.596592684;1.589504995;1.582791084;1.576420987;1.570367938;1.564607949;1.559119447;1.553882978;1.548880948;1.544097399;1.539517826;1.535129007;1.530918866;1.526876347;1.522991309;1.51925443;1.515657126;1.512191478;1.508850168;1.50562642;1.502513953;1.499506936;1.496599946;1.493787931;1.491066184;1.488430306;1.485876189;1.483399985;1.480998089;1.47866712;1.476403902;1.47420545;1.472068954;1.469991769;1.4679714;1.466005491;1.46409182;1.462228283
84;3.954568408;3.105156608;2.713227129;2.480322306;2.323126498;2.208553806;2.120633477;2.050626555;1.99331203;1.945360517;1.90453919;1.869289292;1.838486409;1.811297039;1.78708894;1.765372981;1.745764236;1.727955223;1.711697069;1.69678597;1.683053267;1.67035807;1.658581677;1.647623303;1.637396768;1.627827901;1.618852486;1.610414619;1.602465383;1.594961773;1.587865813;1.581143832;1.574765859;1.568705121;1.562937622;1.557441785;1.552198148;1.547189112;1.542398713;1.53781244;1.533417068;1.529200514;1.525151718;1.521260535;1.517517639;1.513914442;1.510443019;1.50709605;1.503866756;1.500748852;1.497736503;1.494824283;1.492007138;1.489280357;1.486639539;1.484080573;1.481599608;1.479193037;1.476857477;1.474589749;1.472386866;1.470246017;1.468164553;1.466139977;1.464169933;1.462252195;1.46038466
85;3.953209272;3.103838661;2.7119214;2.47901547;2.321812254;2.207228978;2.119296425;2.04927646;1.991948539;1.94398355;1.903148832;1.867885727;1.837069884;1.809867837;1.785647362;1.76391934;1.744298846;1.726478396;1.710209113;1.695287184;1.681543943;1.668838492;1.657052119;1.646084029;1.635848033;1.626269951;1.617285558;1.608838941;1.600881175;1.593369246;1.586265171;1.579535272;1.57314957;1.567081286;1.561306416;1.555803378;1.550552704;1.545536788;1.540739663;1.536146811;1.531745002;1.527522149;1.523467188;1.519569968;1.515821159;1.51221217;1.508735073;1.505382543;1.502147797;1.499024548;1.496006958;1.493089596;1.490267407;1.487535676;1.48489;1.482326265;1.479840618;1.477429449;1.475089372;1.472817207;1.470609965;1.468464832;1.466379157;1.464350442;1.462376329;1.46045459;1.458583119
86;3.951882408;3.102552079;2.710646771;2.477739765;2.320529314;2.205935692;2.117991187;2.047958467;1.990617443;1.94263927;1.901791447;1.866515419;1.83568689;1.808472431;1.784239839;1.762500003;1.742868001;1.725036347;1.70875616;1.693823619;1.680070051;1.667354549;1.655558392;1.644580776;1.634335503;1.624748384;1.615755185;1.607299985;1.59933385;1.59181376;1.584701722;1.577964052;1.571570764;1.565495072;1.559712966;1.554202858;1.548945274;1.543922603;1.539118871;1.534519557;1.530111425;1.525882384;1.521821364;1.517918212;1.514163594;1.510548913;1.507066239;1.503708242;1.500468137;1.497339634;1.49431689;1.491394472;1.488567323;1.485830724;1.48318027;1.480611844;1.478121591;1.475705898;1.473361378;1.471084848;1.468873317;1.466723968;1.464634149;1.462601361;1.460623242;1.458697564;1.456822218
87;3.950586681;3.101295757;2.709402145;2.476494095;2.319276572;2.204672835;2.116716642;2.046671445;1.989317601;1.941326526;1.900465878;1.865177197;1.834336248;1.807109636;1.782865177;1.761113769;1.741470492;1.723627861;1.707336988;1.692394046;1.678630355;1.665904999;1.654099249;1.643112292;1.632857921;1.623261938;1.6142601;1.605796479;1.597822133;1.590294032;1.58317418;1.576428882;1.570028147;1.563945182;1.558155972;1.552638921;1.54737455;1.542345244;1.537535023;1.53292936;1.528515016;1.524279894;1.520212922;1.51630394;1.512543611;1.508923336;1.505435179;1.502071808;1.498826434;1.495692764;1.492664952;1.489737563;1.486905535;1.484164148;1.481508994;1.478935953;1.476441168;1.474021025;1.471672133;1.469391308;1.467175555;1.465022057;1.46292816;1.460891362;1.4589093;1.456979744;1.455100584
88;3.949321007;3.100068639;2.708186474;2.475277409;2.318052975;2.203439346;2.115471719;2.045414315;1.988047925;1.940044221;1.899171018;1.86386995;1.833016838;1.805778322;1.781522237;1.759759492;1.740105168;1.722251778;1.705950431;1.690997294;1.677223678;1.66448866;1.652673502;1.641677383;1.631414086;1.621809406;1.612799093;1.604327209;1.596344804;1.588808842;1.581681317;1.574928531;1.568520484;1.562430378;1.55663419;1.55111032;1.545839284;1.540803459;1.535986863;1.531374962;1.526954514;1.522713416;1.518640593;1.514725882;1.51095994;1.507334164;1.503840617;1.500471962;1.497221407;1.494082655;1.491049859;1.48811758;1.485280753;1.482534656;1.479874878;1.477297297;1.474798054;1.472373531;1.470020336;1.467735283;1.465515375;1.463357793;1.461259882;1.459219136;1.457233192;1.455299818;1.453416903
89;3.948084352;3.098869718;2.706998761;2.474088709;2.316857516;2.202234212;2.114255398;2.044186047;1.986807376;1.938791309;1.897905813;1.862592612;1.831727586;1.804477409;1.780209934;1.758436078;1.738770927;1.720906992;1.704595377;1.689632242;1.675848894;1.6631044;1.651280014;1.640274906;1.630002853;1.620389641;1.61137101;1.602891015;1.594900699;1.58735702;1.580221963;1.573461824;1.567046597;1.560949476;1.555146436;1.549615867;1.544338282;1.539296053;1.534473192;1.529855162;1.525428714;1.521181744;1.51710317;1.513182825;1.509411365;1.505780181;1.502281333;1.498907481;1.495651831;1.492508082;1.489470383;1.486533293;1.483691745;1.480941014;1.478276687;1.475694638;1.473191006;1.470762173;1.468404744;1.466115529;1.463891532;1.46172993;1.459628066;1.457583433;1.455593668;1.453656534;1.45176992
90;3.946875731;3.097698035;2.705838051;2.472927039;2.315689238;2.201056466;2.113066703;2.042985658;1.985594964;1.937566791;1.896669253;1.861344169;1.830467471;1.803205868;1.77892723;1.757142485;1.73746672;1.719592446;1.703270762;1.688297824;1.67450493;1.66175114;1.649917701;1.638903774;1.628623129;1.619001541;1.609974746;1.601486789;1.593488708;1.585937451;1.578794998;1.572027638;1.565605358;1.559501348;1.553691575;1.548154426;1.542870407;1.537821884;1.532992866;1.528368812;1.523936467;1.519683723;1.515599495;1.511673612;1.507896725;1.504260223;1.500756163;1.4973772;1.494116537;1.490967872;1.48792535;1.484983527;1.482137334;1.479382043;1.476713238;1.474126792;1.471618842;1.469185767;1.466824169;1.464530858;1.462302833;1.460137273;1.458031517;1.455983058;1.453989528;1.452048692;1.450158436
91;3.9456942;3.096552671;2.704703435;2.471791489;2.314547222;2.199905186;2.111904705;2.04181221;1.984409741;1.936369711;1.895460379;1.86012365;1.829235516;1.801962714;1.777673135;1.755877714;1.736191542;1.718307129;1.701975571;1.686993017;1.673190758;1.660427848;1.648585526;1.637562945;1.627273866;1.617644058;1.608609248;1.600113475;1.592107768;1.584549069;1.577399353;1.570624899;1.564195692;1.558084914;1.552268526;1.54672491;1.541434567;1.536379859;1.53154479;1.526914814;1.522476671;1.518218251;1.514128463;1.510197134;1.50641491;1.502773179;1.499263991;1.49588;1.492614407;1.489460905;1.486413637;1.483467157;1.480616393;1.477856614;1.475183403;1.47259263;1.470080428;1.467643176;1.465277474;1.46298013;1.460748141;1.458578683;1.456469095;1.454416867;1.45241963;1.450475147;1.448581302
92;3.944538858;3.09543275;2.703594041;2.470681187;2.313430595;2.198779489;2.110768514;2.040664806;1.983250805;1.935199158;1.894278269;1.85893013;1.828030786;1.800747006;1.7764467;1.754640811;1.734944435;1.717050078;1.700708833;1.685716845;1.671905399;1.65913354;1.647282499;1.636251424;1.625954065;1.616316187;1.607273508;1.598770059;1.590756863;1.583190855;1.576034004;1.569252582;1.562816568;1.556699139;1.550876251;1.545326279;1.540029722;1.534968934;1.530127916;1.525492117;1.521048275;1.516784273;1.512689018;1.508752332;1.50496486;1.501317983;1.497803751;1.494414815;1.49114437;1.487986109;1.484934171;1.481983108;1.479127845;1.476363649;1.4736861;1.471091066;1.46857468;1.466133316;1.463763573;1.461462257;1.459226364;1.457053068;1.454939705;1.452883765;1.450882876;1.448934801;1.447037422
93;3.943408846;3.094337433;2.70250904;2.469595301;2.312338517;2.197678532;2.10965728;2.039542588;1.982117288;1.934054259;1.893122044;1.857762722;1.826852388;1.799557846;1.775247021;1.753430866;1.73372448;1.715820369;1.699469621;1.684468376;1.670647913;1.65786727;1.646007672;1.634968257;1.624662771;1.615016968;1.60596656;1.597455573;1.589435021;1.581861833;1.574697972;1.567909704;1.561467001;1.555343036;1.549513759;1.543957541;1.538654874;1.533588109;1.528741242;1.524099718;1.51965027;1.515380779;1.511280147;1.507338192;1.503545557;1.499893619;1.496374424;1.492980621;1.489705403;1.486542457;1.483485924;1.48053035;1.477670658;1.474902114;1.472220295;1.469621067;1.46710056;1.464655147;1.462281425;1.459976198;1.45773646;1.455559383;1.453442302;1.451382705;1.449378219;1.447426605;1.445525743
94;3.942303338;3.093265919;2.701447634;2.468533034;2.31127019;2.196601508;2.10857019;2.038444736;1.981008365;1.932934181;1.891990864;1.856620577;1.825699469;1.798394372;1.774073231;1.752247006;1.7325308;1.714617118;1.698257044;1.683246715;1.669417402;1.656628137;1.644760137;1.633712534;1.623399066;1.613745481;1.604687483;1.59616909;1.588141312;1.58056107;1.57339032;1.566595324;1.560146048;1.554015659;1.548180102;1.542617743;1.537309069;1.532236427;1.527383809;1.522736654;1.518281693;1.514006802;1.509900881;1.505953743;1.502156027;1.498499109;1.494975032;1.491576439;1.488296523;1.485128968;1.48206791;1.479107895;1.476243844;1.473471019;1.470784996;1.468181638;1.465657073;1.463207673;1.460830032;1.458520952;1.456277427;1.454096626;1.451975883;1.449912683;1.447904653;1.445949551;1.444045259
95;3.941221547;3.092217439;2.700409063;2.467493623;2.310224845;2.195547646;2.107506464;2.037370466;1.979923243;1.931838124;1.890883922;1.855502885;1.82457121;1.797255761;1.7729245;1.751088396;1.731362555;1.71343948;1.697070254;1.682051007;1.668213006;1.655415275;1.643539026;1.632483383;1.622162076;1.612500846;1.603435391;1.594909723;1.586874844;1.57928767;1.572110151;1.565308543;1.558852806;1.552716102;1.54687437;1.541305973;1.535991392;1.530912971;1.526054696;1.521402004;1.51694162;1.512661417;1.508550292;1.504598055;1.50079534;1.497133521;1.493604638;1.490201332;1.486916791;1.483744698;1.480679187;1.477714801;1.474846457;1.472069417;1.469379253;1.466771828;1.464243267;1.46178994;1.459408439;1.457095565;1.454848308;1.452663838;1.450539487;1.448472737;1.446461215;1.444502677;1.442595003
96;3.940162717;3.091191259;2.699392598;2.46647634;2.30920175;2.194516205;2.106465359;2.036319024;1.978861165;1.930765324;1.889800449;1.854408868;1.823466829;1.796141224;1.771800034;1.749954236;1.730218938;1.712286644;1.695908435;1.680880433;1.667033901;1.654227858;1.642343507;1.631279966;1.620950959;1.611282219;1.602209438;1.593676622;1.585634765;1.578040778;1.570856605;1.564048497;1.557586408;1.551443495;1.545595692;1.540021357;1.534700968;1.529616862;1.524753023;1.520094883;1.515629165;1.511343736;1.50722749;1.503270235;1.499462601;1.495795959;1.492262345;1.488854399;1.485565306;1.482388746;1.47931885;1.476350159;1.473477589;1.470696398;1.468002157;1.465390726;1.462858229;1.460401033;1.45801573;1.455699117;1.453448185;1.4512601;1.449132193;1.447061945;1.445046982;1.443085058;1.44117405
97;3.939126125;3.090186675;2.69839754;2.465480485;2.308200202;2.19350648;2.105446159;2.035289693;1.977821403;1.929715048;1.888739705;1.853337782;1.822385574;1.795050005;1.770699071;1.748843759;1.72909918;1.711157836;1.694770806;1.679734208;1.665879299;1.653065092;1.641172783;1.630101483;1.619764911;1.610088792;1.601008812;1.59246897;1.584420255;1.576819572;1.569628858;1.562814359;1.556346025;1.550197006;1.544343233;1.538763059;1.533436955;1.528347259;1.523477946;1.518814446;1.514343478;1.510052907;1.505931622;1.501969428;1.498156953;1.494485563;1.490947293;1.487534779;1.484241204;1.481060246;1.477986033;1.475013103;1.47213637;1.469351091;1.466652834;1.464037457;1.461501083;1.459040076;1.456651026;1.45433073;1.452076176;1.449884529;1.447753118;1.445679423;1.443661068;1.441695806;1.439781513
98;3.938111078;3.089203013;2.69742322;2.464505388;2.307219528;2.192517789;2.104448181;2.03428178;1.976803262;1.928686595;1.887700983;1.852288912;1.821326727;1.79398138;1.769620882;1.747756231;1.728002539;1.710052311;1.693656618;1.678611579;1.664748442;1.651926215;1.640026088;1.628947166;1.61860316;1.60891979;1.599832735;1.591285987;1.583230531;1.575623264;1.568426119;1.561605337;1.55513086;1.548975837;1.543116192;1.537530273;1.53219855;1.527103352;1.522228653;1.51755988;1.513083747;1.508788115;1.50466187;1.500694815;1.496877574;1.49320151;1.489658656;1.486241645;1.482943657;1.479758367;1.476679902;1.473702797;1.470821965;1.468032658;1.465330445;1.462711182;1.460170987;1.457706225;1.455313484;1.452989559;1.450731436;1.448536278;1.446401413;1.444324321;1.442302623;1.440334071;1.438416539
99;3.937116911;3.088239626;2.696468997;2.463550407;2.306259081;2.191549484;2.10347077;2.033294624;1.975806073;1.92767929;1.886683603;1.851261575;1.820289598;1.792934653;1.768564768;1.746690947;1.726928309;1.708969354;1.692565155;1.677511824;1.663640604;1.650810498;1.63890269;1.627816278;1.617464966;1.607774469;1.598680459;1.590126923;1.582064838;1.574451098;1.56724763;1.560420668;1.553940151;1.547779222;1.5419138;1.53632223;1.530984977;1.525884366;1.521004369;1.516330405;1.511849188;1.507548575;1.503417449;1.499445608;1.495623675;1.49194301;1.488395642;1.484974202;1.481671868;1.478482312;1.475399659;1.472418443;1.469533572;1.466740298;1.464034188;1.461411094;1.458867136;1.456398674;1.454002295;1.451674793;1.449413153;1.447214535;1.445076266;1.442995825;1.440970831;1.438999035;1.43707831
100;3.936142986;3.087295893;2.695534255;2.462614926;2.305318242;2.19060094;2.102513295;2.032327592;1.974829198;1.926692489;1.885686915;1.850255114;1.819273526;1.791909158;1.767530056;1.745647232;1.725875807;1.707908282;1.691495727;1.67643425;1.662555089;1.649717241;1.637801884;1.62670811;1.616349618;1.606652115;1.597551268;1.588991057;1.580922455;1.57330235;1.566092662;1.559259622;1.552773163;1.546606424;1.54073532;1.53513819;1.529795495;1.524689558;1.519804345;1.515125273;1.510639052;1.506333536;1.502197603;1.498221051;1.494394498;1.490709302;1.487157489;1.483731687;1.480425073;1.477231316;1.474144538;1.47115927;1.468270421;1.465473239;1.462763288;1.460136421;1.457588753;1.455116646;1.452716682;1.450385655;1.448120546;1.445918518;1.443776894;1.441693151;1.439664907;1.437689913;1.435766041
101;3.935188692;3.086371219;2.694618404;2.461698353;2.304396417;2.189671559;2.101575152;2.031380073;1.973872022;1.925725571;1.884710293;1.849268899;1.818277875;1.790904255;1.766516102;1.744624436;1.72484438;1.706868437;1.690447673;1.675378192;1.661491228;1.648645771;1.636722995;1.625621985;1.615256434;1.605552043;1.596444473;1.587877699;1.579802688;1.572176322;1.564960517;1.558121497;1.551629194;1.545456738;1.539580042;1.533977441;1.528629391;1.523518211;1.518627865;1.513943765;1.509452618;1.505142274;1.50100161;1.497020418;1.493189316;1.489499657;1.485943466;1.482513369;1.479202539;1.476004643;1.472913801;1.469924542;1.467031773;1.46423074;1.461517005;1.458886419;1.456335096;1.453859394;1.451455897;1.449121395;1.446852869;1.444647478;1.442502546;1.440415547;1.4383841;1.436405952;1.434478975
